Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1992-01-01,999600,1.6718996713035905,,,,,,Up
1992-01-08,1258200,1.2918092147086802,1.6718996713035905,,,,,Up
1992-01-15,1497900,-0.7023611968170416,1.2918092147086802,1.6718996713035905,,,,Down
1992-01-22,1104000,1.5108331819793706,-0.7023611968170416,1.2918092147086802,1.6718996713035905,,,Up
1992-01-29,1180200,0.021391496316887224,1.5108331819793706,-0.7023611968170416,1.2918092147086802,1.6718996713035905,,Up
1992-02-05,1090100,-0.6477618814343993,0.021391496316887224,1.5108331819793706,-0.7023611968170416,1.2918092147086802,1.6718996713035905,Down
1992-02-12,870100,-0.8272895090563134,-0.6477618814343993,0.021391496316887224,1.5108331819793706,-0.7023611968170416,1.2918092147086802,Down
1992-02-19,1144700,1.0264551169860385,-0.8272895090563134,-0.6477618814343993,0.021391496316887224,1.5108331819793706,-0.7023611968170416,Up
1992-02-26,945700,0.9976057312569165,1.0264551169860385,-0.8272895090563134,-0.6477618814343993,0.021391496316887224,1.5108331819793706,Up
1992-03-04,967400,-1.8022687277181708,0.9976057312569165,1.0264551169860385,-0.8272895090563134,-0.6477618814343993,0.021391496316887224,Down
1992-03-11,851900,0.773754255648406,-1.8022687277181708,0.9976057312569165,1.0264551169860385,-0.8272895090563134,-0.6477618814343993,Up
1992-03-18,1037700,0.15356265356265356,0.773754255648406,-1.8022687277181708,0.9976057312569165,1.0264551169860385,-0.8272895090563134,Up
1992-03-25,799700,-0.78196872125115,0.15356265356265356,0.773754255648406,-1.8022687277181708,0.9976057312569165,1.0264551169860385,Down
1992-04-01,1016100,-0.6768629993432236,-0.78196872125115,0.15356265356265356,0.773754255648406,-1.8022687277181708,0.9976057312569165,Down
1992-04-08,1121200,2.878391747232716,-0.6768629993432236,-0.78196872125115,0.15356265356265356,0.773754255648406,-1.8022687277181708,Up
1992-04-15,956700,1.0976730821930754,2.878391747232716,-0.6768629993432236,-0.78196872125115,0.15356265356265356,0.773754255648406,Up
1992-04-22,1046600,-1.0588384520492937,1.0976730821930754,2.878391747232716,-0.6768629993432236,-0.78196872125115,0.15356265356265356,Down
1992-04-29,1003800,1.5507331451017854,-1.0588384520492937,1.0976730821930754,2.878391747232716,-0.6768629993432236,-0.78196872125115,Up
1992-05-06,832100,0.7470267159598214,1.5507331451017854,-1.0588384520492937,1.0976730821930754,2.878391747232716,-0.6768629993432236,Up
1992-05-13,903300,0.3810789037724922,0.7470267159598214,1.5507331451017854,-1.0588384520492937,1.0976730821930754,2.878391747232716,Up
1992-05-20,970500,-0.9947042032997351,0.3810789037724922,0.7470267159598214,1.5507331451017854,-1.0588384520492937,1.0976730821930754,Down
1992-05-27,1051400,0.9482238555191407,-0.9947042032997351,0.3810789037724922,0.7470267159598214,1.5507331451017854,-1.0588384520492937,Up
1992-06-03,1046100,-0.7714788892877903,0.9482238555191407,-0.9947042032997351,0.3810789037724922,0.7470267159598214,1.5507331451017854,Down
1992-06-10,1019600,-1.1988457673669195,-0.7714788892877903,0.9482238555191407,-0.9947042032997351,0.3810789037724922,0.7470267159598214,Down
1992-06-17,1272300,-1.3185133606772788,-1.1988457673669195,-0.7714788892877903,0.9482238555191407,-0.9947042032997351,0.3810789037724922,Down
1992-06-24,979300,1.0013361750025154,-1.3185133606772788,-1.1988457673669195,-0.7714788892877903,0.9482238555191407,-0.9947042032997351,Up
1992-07-01,977500,-0.7111033297888266,1.0013361750025154,-1.3185133606772788,-1.1988457673669195,-0.7714788892877903,0.9482238555191407,Down
1992-07-08,948100,1.9179397945001528,-0.7111033297888266,1.0013361750025154,-1.3185133606772788,-1.1988457673669195,-0.7714788892877903,Up
1992-07-15,1003100,-1.4888042357643636,1.9179397945001528,-0.7111033297888266,1.0013361750025154,-1.3185133606772788,-1.1988457673669195,Down
1992-07-22,929300,0.792049218113775,-1.4888042357643636,1.9179397945001528,-0.7111033297888266,1.0013361750025154,-1.3185133606772788,Up
1992-07-29,976800,1.5056521910414065,0.792049218113775,-1.4888042357643636,1.9179397945001528,-0.7111033297888266,1.0013361750025154,Up
1992-08-05,956700,-1.5719631948797343,1.5056521910414065,0.792049218113775,-1.4888042357643636,1.9179397945001528,-0.7111033297888266,Down
1992-08-12,775700,-0.04803511180513077,-1.5719631948797343,1.5056521910414065,0.792049218113775,-1.4888042357643636,1.9179397945001528,Down
1992-08-19,915400,-2.9223621813523053,-0.04803511180513077,-1.5719631948797343,1.5056521910414065,0.792049218113775,-1.4888042357643636,Down
1992-08-26,803500,1.0537732537679514,-2.9223621813523053,-0.04803511180513077,-1.5719631948797343,1.5056521910414065,0.792049218113775,Up
1992-09-02,709900,-0.17450788619128896,1.0537732537679514,-2.9223621813523053,-0.04803511180513077,-1.5719631948797343,1.5056521910414065,Down
1992-09-09,1094000,2.0456342137700223,-0.17450788619128896,1.0537732537679514,-2.9223621813523053,-0.04803511180513077,-1.5719631948797343,Up
1992-09-16,1089200,-1.394528470635437,2.0456342137700223,-0.17450788619128896,1.0537732537679514,-2.9223621813523053,-0.04803511180513077,Down
1992-09-23,1125100,-0.42975567482423344,-1.394528470635437,2.0456342137700223,-0.17450788619128896,1.0537732537679514,-2.9223621813523053,Down
1992-09-30,1185600,-2.712137147421461,-0.42975567482423344,-1.394528470635437,2.0456342137700223,-0.17450788619128896,1.0537732537679514,Down
1992-10-07,959500,0.729971415527857,-2.712137147421461,-0.42975567482423344,-1.394528470635437,2.0456342137700223,-0.17450788619128896,Up
