Date,PctChange,BVolume,Lag1,VLag1,Lag2,VLag2,Lag3,VLag3,Lag4,VLag4,Lag5,VLag5,Direction
1985-01-01,-0.4856382749454642,0.20946,,,,,,,,,,,Down
1985-01-08,3.8195829595105777,0.35795,-0.4856382749454642,0.20946,,,,,,,,,Up
1985-01-15,3.5367300953149527,0.43129,3.8195829595105777,0.35795,-0.4856382749454642,0.20946,,,,,,,Up
1985-01-22,2.4590187233987395,0.49405,3.5367300953149527,0.43129,3.8195829595105777,0.35795,-0.4856382749454642,0.20946,,,,,Up
1985-01-29,2.183406210527321,0.46308,2.4590187233987395,0.49405,3.5367300953149527,0.43129,3.8195829595105777,0.35795,-0.4856382749454642,0.20946,,,Up
1985-02-05,1.9872272342431065,0.51083,2.183406210527321,0.46308,2.4590187233987395,0.49405,3.5367300953149527,0.43129,3.8195829595105777,0.35795,-0.4856382749454642,0.20946,Up
1985-02-12,0.4890061033026992,0.40838,1.9872272342431065,0.51083,2.183406210527321,0.46308,2.4590187233987395,0.49405,3.5367300953149527,0.43129,3.8195829595105777,0.35795,Up
1985-02-19,-0.9071898283828164,0.40361,0.4890061033026992,0.40838,1.9872272342431065,0.51083,2.183406210527321,0.46308,2.4590187233987395,0.49405,3.5367300953149527,0.43129,Down
1985-02-26,1.091551444899868,0.41269,-0.9071898283828164,0.40361,0.4890061033026992,0.40838,1.9872272342431065,0.51083,2.183406210527321,0.46308,2.4590187233987395,0.49405,Up
1985-03-05,-2.1232077428187024,0.38125,1.091551444899868,0.41269,-0.9071898283828164,0.40361,0.4890061033026992,0.40838,1.9872272342431065,0.51083,2.183406210527321,0.46308,Down
1985-03-12,-1.3527902725299095,0.36153,-2.1232077428187024,0.38125,1.091551444899868,0.41269,-0.9071898283828164,0.40361,0.4890061033026992,0.40838,1.9872272342431065,0.51083,Down
1985-03-19,-0.3246841177590939,0.39916,-1.3527902725299095,0.36153,-2.1232077428187024,0.38125,1.091551444899868,0.41269,-0.9071898283828164,0.40361,0.4890061033026992,0.40838,Down
1985-03-26,1.447701837394649,0.37014,-0.3246841177590939,0.39916,-1.3527902725299095,0.36153,-2.1232077428187024,0.38125,1.091551444899868,0.41269,-0.9071898283828164,0.40361,Up
1985-04-02,-1.5663915956174193,0.28113,1.447701837394649,0.37014,-0.3246841177590939,0.39916,-1.3527902725299095,0.36153,-2.1232077428187024,0.38125,1.091551444899868,0.41269,Down
1985-04-09,1.7004386073870428,0.36281,-1.5663915956174193,0.28113,1.447701837394649,0.37014,-0.3246841177590939,0.39916,-1.3527902725299095,0.36153,-2.1232077428187024,0.38125,Up
1985-04-16,0.0710162234086075,0.36469,1.7004386073870428,0.36281,-1.5663915956174193,0.28113,1.447701837394649,0.37014,-0.3246841177590939,0.39916,-1.3527902725299095,0.36153,Up
1985-04-23,0.24876056226524157,0.35174,0.0710162234086075,0.36469,1.7004386073870428,0.36281,-1.5663915956174193,0.28113,1.447701837394649,0.37014,-0.3246841177590939,0.39916,Up
1985-04-30,-0.4268986769745366,0.33563,0.24876056226524157,0.35174,0.0710162234086075,0.36469,1.7004386073870428,0.36281,-1.5663915956174193,0.28113,1.447701837394649,0.37014,Down
1985-05-07,2.81941240268302,0.39742,-0.4268986769745366,0.33563,0.24876056226524157,0.35174,0.0710162234086075,0.36469,1.7004386073870428,0.36281,-1.5663915956174193,0.28113,Up
1985-05-14,2.115120052916889,0.40973,2.81941240268302,0.39742,-0.4268986769745366,0.33563,0.24876056226524157,0.35174,0.0710162234086075,0.36469,1.7004386073870428,0.36281,Up
1985-05-21,-0.6124490746341188,0.30771,2.115120052916889,0.40973,2.81941240268302,0.39742,-0.4268986769745366,0.33563,0.24876056226524157,0.35174,0.0710162234086075,0.36469,Down
1985-05-28,-0.5135227554457578,0.37505,-0.6124490746341188,0.30771,2.115120052916889,0.40973,2.81941240268302,0.39742,-0.4268986769745366,0.33563,0.24876056226524157,0.35174,Down
1985-06-04,0.13779691039731723,0.38668,-0.5135227554457578,0.37505,-0.6124490746341188,0.30771,2.115120052916889,0.40973,2.81941240268302,0.39742,-0.4268986769745366,0.33563,Up
1985-06-11,-1.3388239134620763,0.37151,0.13779691039731723,0.38668,-0.5135227554457578,0.37505,-0.6124490746341188,0.30771,2.115120052916889,0.40973,2.81941240268302,0.39742,Down
1985-06-18,0.7294220729545033,0.38943,-1.3388239134620763,0.37151,0.13779691039731723,0.38668,-0.5135227554457578,0.37505,-0.6124490746341188,0.30771,2.115120052916889,0.40973,Up
1985-06-25,1.8550304992312947,0.4301,0.7294220729545033,0.38943,-1.3388239134620763,0.37151,0.13779691039731723,0.38668,-0.5135227554457578,0.37505,-0.6124490746341188,0.30771,Up
1985-07-02,0.26935615924873735,0.26583,1.8550304992312947,0.4301,0.7294220729545033,0.38943,-1.3388239134620763,0.37151,0.13779691039731723,0.38668,-0.5135227554457578,0.37505,Up
1985-07-09,1.7803115806669663,0.38797,0.26935615924873735,0.26583,1.8550304992312947,0.4301,0.7294220729545033,0.38943,-1.3388239134620763,0.37151,0.13779691039731723,0.38668,Up
1985-07-16,1.0207360755139705,0.44826,1.7803115806669663,0.38797,0.26935615924873735,0.26583,1.8550304992312947,0.4301,0.7294220729545033,0.38943,-1.3388239134620763,0.37151,Up
1985-07-23,-2.1145088253283593,0.43835,1.0207360755139705,0.44826,1.7803115806669663,0.38797,0.26935615924873735,0.26583,1.8550304992312947,0.4301,0.7294220729545033,0.38943,Down
