Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1983-08-25,70140000,-0.26663850882264917,-0.9338356162457305,-0.9493078203684079,0.09745624878017045,0.24452493703814018,-1.0526893974536682,Down
1983-08-26,61650000,0.8019852267227348,-0.26663850882264917,-0.9338356162457305,-0.9493078203684079,0.09745624878017045,0.24452493703814018,Up
1983-08-29,53030000,0.0678429818463323,0.8019852267227348,-0.26663850882264917,-0.9338356162457305,-0.9493078203684079,0.09745624878017045,Up
1983-08-30,62370000,0.2033909590475732,0.0678429818463323,0.8019852267227348,-0.26663850882264917,-0.9338356162457305,-0.9493078203684079,Up
1983-08-31,80800000,1.1381056967052188,0.2033909590475732,0.0678429818463323,0.8019852267227348,-0.26663850882264917,-0.9338356162457305,Up
1983-09-01,76120000,-0.10340521609286255,1.1381056967052188,0.2033909590475732,0.0678429818463323,0.8019852267227348,-0.26663850882264917,Down
1983-09-02,59300000,0.45662100456621,-0.10340521609286255,1.1381056967052188,0.2033909590475732,0.0678429818463323,0.8019852267227348,Up
1983-09-06,87500000,1.6283308057499772,0.45662100456621,-0.10340521609286255,1.1381056967052188,0.2033909590475732,0.0678429818463323,Up
1983-09-07,94240000,0.035743192116976664,1.6283308057499772,0.45662100456621,-0.10340521609286255,1.1381056967052188,0.2033909590475732,Up
1983-09-08,79250000,-0.11312362098790207,0.035743192116976664,1.6283308057499772,0.45662100456621,-0.10340521609286255,1.1381056967052188,Down
1983-09-09,77990000,-0.5066496285803288,-0.11312362098790207,0.035743192116976664,1.6283308057499772,0.45662100456621,-0.10340521609286255,Down
1983-09-12,114020000,-0.880503891928105,-0.5066496285803288,-0.11312362098790207,0.035743192116976664,1.6283308057499772,0.45662100456621,Down
1983-09-13,73970000,-0.4109213762011755,-0.880503891928105,-0.5066496285803288,-0.11312362098790207,0.035743192116976664,1.6283308057499772,Down
1983-09-14,73370000,0.3337397096922845,-0.4109213762011755,-0.880503891928105,-0.5066496285803288,-0.11312362098790207,0.035743192116976664,Up
1983-09-15,70420000,-0.6106744727995639,0.3337397096922845,-0.4109213762011755,-0.880503891928105,-0.5066496285803288,-0.11312362098790207,Down
1983-09-16,75530000,1.1130044103116452,-0.6106744727995639,0.3337397096922845,-0.4109213762011755,-0.880503891928105,-0.5066496285803288,Up
1983-09-19,85630000,0.8119268719776893,1.1130044103116452,-0.6106744727995639,0.3337397096922845,-0.4109213762011755,-0.880503891928105,Up
1983-09-20,103050000,0.9544297955983072,0.8119268719776893,1.1130044103116452,-0.6106744727995639,0.3337397096922845,-0.4109213762011755,Up
1983-09-21,91280000,-0.5080643874547823,0.9544297955983072,0.8119268719776893,1.1130044103116452,-0.6106744727995639,0.3337397096922845,Down
1983-09-22,97050000,0.8076013418311382,-0.5080643874547823,0.9544297955983072,0.8119268719776893,1.1130044103116452,-0.6106744727995639,Up
1983-09-23,93180000,-0.14726673426578896,0.8076013418311382,-0.5080643874547823,0.9544297955983072,0.8119268719776893,1.1130044103116452,Down
1983-09-26,86400000,0.31853273686675754,-0.14726673426578896,0.8076013418311382,-0.5080643874547823,0.9544297955983072,0.8119268719776893,Up
1983-09-27,81100000,-0.9351908932619821,0.31853273686675754,-0.14726673426578896,0.8076013418311382,-0.5080643874547823,0.9544297955983072,Down
1983-09-28,75820000,-0.24937547411917454,-0.9351908932619821,0.31853273686675754,-0.14726673426578896,0.8076013418311382,-0.5080643874547823,Down
1983-09-29,73730000,-0.47018719487758054,-0.24937547411917454,-0.9351908932619821,0.31853273686675754,-0.14726673426578896,0.8076013418311382,Down
1983-09-30,70860000,-0.6936485277499103,-0.47018719487758054,-0.24937547411917454,-0.9351908932619821,0.31853273686675754,-0.14726673426578896,Down
1983-10-03,77230000,-0.1084450440467789,-0.6936485277499103,-0.47018719487758054,-0.24937547411917454,-0.9351908932619821,0.31853273686675754,Down
1983-10-04,90270000,0.27743002270091155,-0.1084450440467789,-0.6936485277499103,-0.47018719487758054,-0.24937547411917454,-0.9351908932619821,Up
1983-10-05,101710000,0.8719780296919218,0.27743002270091155,-0.1084450440467789,-0.6936485277499103,-0.47018719487758054,-0.24937547411917454,Up
1983-10-06,118270000,1.5021485187031594,0.8719780296919218,0.27743002270091155,-0.1084450440467789,-0.6936485277499103,-0.47018719487758054,Up
1983-10-07,103630000,0.28181993124586324,1.5021485187031594,0.8719780296919218,0.27743002270091155,-0.1084450440467789,-0.6936485277499103,Up
1983-10-10,67050000,1.100889838372284,0.28181993124586324,1.5021485187031594,0.8719780296919218,0.27743002270091155,-0.1084450440467789,Up
1983-10-11,79510000,-1.30366767932194,1.100889838372284,0.28181993124586324,1.5021485187031594,0.8719780296919218,0.27743002270091155,Down
1983-10-12,75630000,-0.42268476939198285,-1.30366767932194,1.100889838372284,0.28181993124586324,1.5021485187031594,0.8719780296919218,Down
1983-10-13,67750000,0.14147864615154335,-0.42268476939198285,-1.30366767932194,1.100889838372284,0.28181993124586324,1.5021485187031594,Up
1983-10-14,71600000,-0.01177553089590323,0.14147864615154335,-0.42268476939198285,-1.30366767932194,1.100889838372284,0.28181993124586324,Down
1983-10-17,77730000,0.34146985659344065,-0.01177553089590323,0.14147864615154335,-0.42268476939198285,-1.30366767932194,1.100889838372284,Up
1983-10-18,91080000,-1.5257356068549488,0.34146985659344065,-0.01177553089590323,0.14147864615154335,-0.42268476939198285,-1.30366767932194,Down
1983-10-19,107790000,-0.6435861073638275,-1.5257356068549488,0.34146985659344065,-0.01177553089590323,0.14147864615154335,-0.42268476939198285,Down
1983-10-20,86000000,0.12591680140215797,-0.6435861073638275,-1.5257356068549488,0.34146985659344065,-0.01177553089590323,0.14147864615154335,Up
1983-10-21,91640000,-0.6108907378593611,0.12591680140215797,-0.6435861073638275,-1.5257356068549488,0.34146985659344065,-0.01177553089590323,Down
1983-10-24,85420000,0.08441325565044393,-0.6108907378593611,0.12591680140215797,-0.6435861073638275,-1.5257356068549488,0.34146985659344065,Up
1983-10-25,82530000,0.28313326548381024,0.08441325565044393,-0.6108907378593611,0.12591680140215797,-0.6435861073638275,-1.5257356068549488,Up
1983-10-26,79570000,-0.6667070537138868,0.28313326548381024,0.08441325565044393,-0.6108907378593611,0.12591680140215797,-0.6435861073638275,Down
1983-10-27,79570000,-0.2843150611846898,-0.6667070537138868,0.28313326548381024,0.08441325565044393,-0.6108907378593611,0.12591680140215797,Down
1983-10-28,81180000,-0.9218292668368832,-0.2843150611846898,-0.6667070537138868,0.28313326548381024,0.08441325565044393,-0.6108907378593611,Down
1983-10-31,79460000,0.11018420759649922,-0.9218292668368832,-0.2843150611846898,-0.6667070537138868,0.28313326548381024,0.08441325565044393,Up
1983-11-01,84460000,0.0672580912864619,0.11018420759649922,-0.9218292668368832,-0.2843150611846898,-0.6667070537138868,0.28313326548381024,Up
1983-11-02,95210000,-0.22396365894312686,0.0672580912864619,0.11018420759649922,-0.9218292668368832,-0.2843150611846898,-0.6667070537138868,Down
1983-11-03,85350000,-0.843241580034498,-0.22396365894312686,0.0672580912864619,0.11018420759649922,-0.9218292668368832,-0.2843150611846898,Down
1983-11-04,72080000,-0.1475228947503685,-0.843241580034498,-0.22396365894312686,0.0672580912864619,0.11018420759649922,-0.9218292668368832,Down
1983-11-07,69400000,-0.31399736029146713,-0.1475228947503685,-0.843241580034498,-0.22396365894312686,0.0672580912864619,0.11018420759649922,Down
1983-11-08,64900000,-0.09264971396485927,-0.31399736029146713,-0.1475228947503685,-0.843241580034498,-0.22396365894312686,0.0672580912864619,Down
1983-11-09,83100000,1.3787533398057867,-0.09264971396485927,-0.31399736029146713,-0.1475228947503685,-0.843241580034498,-0.22396365894312686,Up
1983-11-10,88730000,0.2561120524889672,1.3787533398057867,-0.09264971396485927,-0.31399736029146713,-0.1475228947503685,-0.843241580034498,Up
1983-11-11,74270000,1.143476420015863,0.2561120524889672,1.3787533398057867,-0.09264971396485927,-0.31399736029146713,-0.1475228947503685,Up
1983-11-14,86880000,0.17439927634302171,1.143476420015863,0.2561120524889672,1.3787533398057867,-0.09264971396485927,-0.31399736029146713,Up
1983-11-15,77840000,-0.7323815627883408,0.17439927634302171,1.143476420015863,0.2561120524889672,1.3787533398057867,-0.09264971396485927,Down
1983-11-16,83380000,0.43541437956311474,-0.7323815627883408,0.17439927634302171,1.143476420015863,0.2561120524889672,1.3787533398057867,Up
1983-11-17,80740000,0.03010781021587309,0.43541437956311474,-0.7323815627883408,0.17439927634302171,1.143476420015863,0.2561120524889672,Up
1983-11-18,88280000,-0.5961015668648343,0.03010781021587309,0.43541437956311474,-0.7323815627883408,0.17439927634302171,1.143476420015863,Down
1983-11-21,97740000,0.6119787970870357,-0.5961015668648343,0.03010781021587309,0.43541437956311474,-0.7323815627883408,0.17439927634302171,Up
1983-11-22,117550000,0.4757562611345279,0.6119787970870357,-0.5961015668648343,0.03010781021587309,0.43541437956311474,-0.7323815627883408,Up
1983-11-23,108080000,0.04793973436833662,0.4757562611345279,0.6119787970870357,-0.5961015668648343,0.03010781021587309,0.43541437956311474,Up
1983-11-25,57820000,0.09578996481123439,0.04793973436833662,0.4757562611345279,0.6119787970870357,-0.5961015668648343,0.03010781021587309,Up
1983-11-28,78210000,-0.3947390395668986,0.09578996481123439,0.04793973436833662,0.4757562611345279,0.6119787970870357,-0.5961015668648343,Down
1983-11-29,100460000,0.8226314586327286,-0.3947390395668986,0.09578996481123439,0.04793973436833662,0.4757562611345279,0.6119787970870357,Up
1983-11-30,120130000,-0.899297083373091,0.8226314586327286,-0.3947390395668986,0.09578996481123439,0.04793973436833662,0.4757562611345279,Down
1983-12-01,106970000,0.07213462733591458,-0.899297083373091,0.8226314586327286,-0.3947390395668986,0.09578996481123439,0.04793973436833662,Up
1983-12-02,93960000,-0.6306703208084913,0.07213462733591458,-0.899297083373091,0.8226314586327286,-0.3947390395668986,0.09578996481123439,Down
1983-12-05,88330000,0.19341879878357643,-0.6306703208084913,0.07213462733591458,-0.899297083373091,0.8226314586327286,-0.3947390395668986,Up
1983-12-06,89690000,-0.1809754744680618,0.19341879878357643,-0.6306703208084913,0.07213462733591458,-0.899297083373091,0.8226314586327286,Down
1983-12-07,105670000,0.2659107017346164,-0.1809754744680618,0.19341879878357643,-0.6306703208084913,0.07213462733591458,-0.899297083373091,Up
1983-12-08,96530000,-0.42794689783334583,0.2659107017346164,-0.1809754744680618,0.19341879878357643,-0.6306703208084913,0.07213462733591458,Down
1983-12-09,98280000,-0.07263627082577669,-0.42794689783334583,0.2659107017346164,-0.1809754744680618,0.19341879878357643,-0.6306703208084913,Down
1983-12-12,77340000,0.2967299823691827,-0.07263627082577669,-0.42794689783334583,0.2659107017346164,-0.1809754744680618,0.19341879878357643,Up
1983-12-13,93500000,-0.416617837066126,0.2967299823691827,-0.07263627082577669,-0.42794689783334583,0.2659107017346164,-0.1809754744680618,Down
1983-12-14,85430000,-0.9701030229667315,-0.416617837066126,0.2967299823691827,-0.07263627082577669,-0.42794689783334583,0.2659107017346164,Down
1983-12-15,88300000,-1.0224687137839659,-0.9701030229667315,-0.416617837066126,0.2967299823691827,-0.07263627082577669,-0.42794689783334583,Down
1983-12-16,81030000,0.43292531243287885,-1.0224687137839659,-0.9701030229667315,-0.416617837066126,0.2967299823691827,-0.07263627082577669,Up
1983-12-19,75180000,-0.012313055391642574,0.43292531243287885,-1.0224687137839659,-0.9701030229667315,-0.416617837066126,0.2967299823691827,Down
1983-12-20,83740000,-0.20329072095874035,-0.012313055391642574,0.43292531243287885,-1.0224687137839659,-0.9701030229667315,-0.416617837066126,Down
1983-12-21,108080000,0.9629614559220678,-0.20329072095874035,-0.012313055391642574,0.43292531243287885,-1.0224687137839659,-0.9701030229667315,Up
1983-12-22,106260000,-0.018341146823585782,0.9629614559220678,-0.20329072095874035,-0.012313055391642574,0.43292531243287885,-1.0224687137839659,Down
1983-12-23,62710000,-0.030625987903061876,-0.018341146823585782,0.9629614559220678,-0.20329072095874035,-0.012313055391642574,0.43292531243287885,Down
1983-12-27,63800000,0.9435077040898079,-0.030625987903061876,-0.018341146823585782,0.9629614559220678,-0.20329072095874035,-0.012313055391642574,Up
1983-12-28,85660000,0.394677203745644,0.9435077040898079,-0.030625987903061876,-0.018341146823585782,0.9629614559220678,-0.20329072095874035,Up
1983-12-29,86560000,-0.2842806601934257,0.394677203745644,0.9435077040898079,-0.030625987903061876,-0.018341146823585782,0.9629614559220678,Down
1983-12-30,71840000,0.042455456248065,-0.2842806601934257,0.394677203745644,0.9435077040898079,-0.030625987903061876,-0.018341146823585782,Up
1984-01-03,71340000,-0.5396225242051608,0.042455456248065,-0.2842806601934257,0.394677203745644,0.9435077040898079,-0.030625987903061876,Down
1984-01-04,112980000,1.639345786727336,-0.5396225242051608,0.042455456248065,-0.2842806601934257,0.394677203745644,0.9435077040898079,Up
1984-01-05,159990000,1.2171715998050887,1.639345786727336,-0.5396225242051608,0.042455456248065,-0.2842806601934257,0.394677203745644,Up
1984-01-06,137590000,0.2784202520588202,1.2171715998050887,1.639345786727336,-0.5396225242051608,0.042455456248065,-0.2842806601934257,Up
1984-01-09,107100000,-0.16550348233757659,0.2784202520588202,1.2171715998050887,1.639345786727336,-0.5396225242051608,0.042455456248065,Down
1984-01-10,109570000,-0.5624612093381263,-0.16550348233757659,0.2784202520588202,1.2171715998050887,1.639345786727336,-0.5396225242051608,Down
1984-01-11,98660000,-0.08930866282218464,-0.5624612093381263,-0.16550348233757659,0.2784202520588202,1.2171715998050887,1.639345786727336,Down
1984-01-12,99410000,-0.023835322565757433,-0.08930866282218464,-0.5624612093381263,-0.16550348233757659,0.2784202520588202,1.2171715998050887,Down
1984-01-13,101790000,-0.4351688390694859,-0.023835322565757433,-0.08930866282218464,-0.5624612093381263,-0.16550348233757659,0.2784202520588202,Down
1984-01-16,93790000,0.09578996481123439,-0.4351688390694859,-0.023835322565757433,-0.08930866282218464,-0.5624612093381263,-0.16550348233757659,Up
1984-01-17,92750000,0.38880798166681696,0.09578996481123439,-0.4351688390694859,-0.023835322565757433,-0.08930866282218464,-0.5624612093381263,Up
1984-01-18,109010000,-0.1668347591265205,0.38880798166681696,0.09578996481123439,-0.4351688390694859,-0.023835322565757433,-0.08930866282218464,Down
1984-01-19,98340000,-0.3043925731636382,-0.1668347591265205,0.38880798166681696,0.09578996481123439,-0.4351688390694859,-0.023835322565757433,Down
1984-01-20,93360000,-0.4968789545171325,-0.3043925731636382,-0.1668347591265205,0.38880798166681696,0.09578996481123439,-0.4351688390694859,Down
1984-01-23,82010000,-0.8062159572537265,-0.4968789545171325,-0.3043925731636382,-0.1668347591265205,0.38880798166681696,0.09578996481123439,Down
1984-01-24,103050000,0.6490006404489806,-0.8062159572537265,-0.4968789545171325,-0.3043925731636382,-0.1668347591265205,0.38880798166681696,Up
1984-01-25,113470000,-0.6628938696707801,0.6490006404489806,-0.8062159572537265,-0.4968789545171325,-0.3043925731636382,-0.1668347591265205,Down
1984-01-26,111100000,-0.36398377702987533,-0.6628938696707801,0.6490006404489806,-0.8062159572537265,-0.4968789545171325,-0.3043925731636382,Down
1984-01-27,103720000,-0.18266137464924714,-0.36398377702987533,-0.6628938696707801,0.6490006404489806,-0.8062159572537265,-0.4968789545171325,Down
1984-01-30,103120000,-0.9306562263379703,-0.18266137464924714,-0.36398377702987533,-0.6628938696707801,0.6490006404489806,-0.8062159572537265,Down
1984-01-31,113510000,0.3315580285572738,-0.9306562263379703,-0.18266137464924714,-0.36398377702987533,-0.6628938696707801,0.6490006404489806,Up
1984-02-01,107100000,-0.4100104974789056,0.3315580285572738,-0.9306562263379703,-0.18266137464924714,-0.36398377702987533,-0.6628938696707801,Down
1984-02-02,111330000,0.3809727763672363,-0.4100104974789056,0.3315580285572738,-0.9306562263379703,-0.18266137464924714,-0.36398377702987533,Up
1984-02-03,109100000,-1.5479679035148617,0.3809727763672363,-0.4100104974789056,0.3315580285572738,-0.9306562263379703,-0.18266137464924714,Down
1984-02-06,109090000,-1.7587482236327163,-1.5479679035148617,0.3809727763672363,-0.4100104974789056,0.3315580285572738,-0.9306562263379703,Down
1984-02-07,107640000,0.525617004500043,-1.7587482236327163,-1.5479679035148617,0.3809727763672363,-0.4100104974789056,0.3315580285572738,Up
1984-02-08,96890000,-1.8205866760996754,0.525617004500043,-1.7587482236327163,-1.5479679035148617,0.3809727763672363,-0.4100104974789056,Down
1984-02-09,128190000,-0.2759114005325743,-1.8205866760996754,0.525617004500043,-1.7587482236327163,-1.5479679035148617,0.3809727763672363,Down
1984-02-10,92220000,0.5662108436366814,-0.2759114005325743,-1.8205866760996754,0.525617004500043,-1.7587482236327163,-1.5479679035148617,Up
1984-02-13,78460000,-0.8637274965814163,0.5662108436366814,-0.2759114005325743,-1.8205866760996754,0.525617004500043,-1.7587482236327163,Down
1984-02-14,91800000,1.0713157113929241,-0.8637274965814163,0.5662108436366814,-0.2759114005325743,-1.8205866760996754,0.525617004500043,Up
1984-02-15,94870000,-0.22987076747879617,1.0713157113929241,-0.8637274965814163,0.5662108436366814,-0.2759114005325743,-1.8205866760996754,Down
1984-02-16,81750000,0.12184329769883297,-0.22987076747879617,1.0713157113929241,-0.8637274965814163,0.5662108436366814,-0.2759114005325743,Up
1984-02-17,76600000,-0.24979144139600956,0.12184329769883297,-0.22987076747879617,1.0713157113929241,-0.8637274965814163,0.5662108436366814,Down
1984-02-21,71890000,-0.6871795504992793,-0.24979144139600956,0.12184329769883297,-0.22987076747879617,1.0713157113929241,-0.8637274965814163,Down
1984-02-22,90080000,-0.13590907847561817,-0.6871795504992793,-0.24979144139600956,0.12184329769883297,-0.22987076747879617,1.0713157113929241,Down
1984-02-23,100220000,0.17529477092746032,-0.13590907847561817,-0.6871795504992793,-0.24979144139600956,0.12184329769883297,-0.22987076747879617,Up
1984-02-24,102620000,2.0737457059625073,0.17529477092746032,-0.13590907847561817,-0.6871795504992793,-0.24979144139600956,0.12184329769883297,Up
1984-02-27,99140000,1.1364412464913067,2.0737457059625073,0.17529477092746032,-0.13590907847561817,-0.6871795504992793,-0.24979144139600956,Up
1984-02-28,91010000,-1.5568083364902965,1.1364412464913067,2.0737457059625073,0.17529477092746032,-0.13590907847561817,-0.6871795504992793,Down
1984-02-29,92810000,0.15303546943396726,-1.5568083364902965,1.1364412464913067,2.0737457059625073,0.17529477092746032,-0.13590907847561817,Up
1984-03-01,82010000,0.7194733862076711,0.15303546943396726,-1.5568083364902965,1.1364412464913067,2.0737457059625073,0.17529477092746032,Up
1984-03-02,108270000,0.6637606900263717,0.7194733862076711,0.15303546943396726,-1.5568083364902965,1.1364412464913067,2.0737457059625073,Up
1984-03-05,69870000,-0.8477807441256204,0.6637606900263717,0.7194733862076711,0.15303546943396726,-1.5568083364902965,1.1364412464913067,Down
1984-03-06,83590000,-1.0386974450491757,-0.8477807441256204,0.6637606900263717,0.7194733862076711,0.15303546943396726,-1.5568083364902965,Down
1984-03-07,90080000,-1.0751953125,-1.0386974450491757,-0.8477807441256204,0.6637606900263717,0.7194733862076711,0.15303546943396726,Down
1984-03-08,80630000,0.4011095864717322,-1.0751953125,-1.0386974450491757,-0.8477807441256204,0.6637606900263717,0.7194733862076711,Up
1984-03-09,73170000,-0.49638282485128776,0.4011095864717322,-1.0751953125,-1.0386974450491757,-0.8477807441256204,0.6637606900263717,Down
1984-03-12,84470000,1.289271237890592,-0.49638282485128776,0.4011095864717322,-1.0751953125,-1.0386974450491757,-0.8477807441256204,Up
1984-03-13,102600000,0.2814394599672962,1.289271237890592,-0.49638282485128776,0.4011095864717322,-1.0751953125,-1.0386974450491757,Up
1984-03-14,77250000,-0.00637486089664219,0.2814394599672962,1.289271237890592,-0.49638282485128776,0.4011095864717322,-1.0751953125,Down
1984-03-15,79520000,0.40184008656574466,-0.00637486089664219,0.2814394599672962,1.289271237890592,-0.49638282485128776,0.4011095864717322,Up
1984-03-16,118000000,1.1816279569779902,0.40184008656574466,-0.00637486089664219,0.2814394599672962,1.289271237890592,-0.49638282485128776,Up
1984-03-19,64060000,-0.9355217261218449,1.1816279569779902,0.40184008656574466,-0.00637486089664219,0.2814394599672962,1.289271237890592,Down
1984-03-20,86460000,0.6844985672521123,-0.9355217261218449,1.1816279569779902,0.40184008656574466,-0.00637486089664219,0.2814394599672962,Up
1984-03-21,87170000,-0.12589509472100266,0.6844985672521123,-0.9355217261218449,1.1816279569779902,0.40184008656574466,-0.00637486089664219,Down
1984-03-22,87340000,-1.241649549497391,-0.12589509472100266,0.6844985672521123,-0.9355217261218449,1.1816279569779902,0.40184008656574466,Down
1984-03-23,79760000,0.10849330927088523,-1.241649549497391,-0.12589509472100266,0.6844985672521123,-0.9355217261218449,1.1816279569779902,Up
1984-03-26,69070000,-0.12112867567699812,0.10849330927088523,-1.241649549497391,-0.12589509472100266,0.6844985672521123,-0.9355217261218449,Down
1984-03-27,73670000,0.40212222517110985,-0.12112867567699812,0.10849330927088523,-1.241649549497391,-0.12589509472100266,0.6844985672521123,Up
1984-03-28,104870000,1.640179136046022,0.40212222517110985,-0.12112867567699812,0.10849330927088523,-1.241649549497391,-0.12589509472100266,Up
1984-03-29,81470000,-0.2251692515367589,1.640179136046022,0.40212222517110985,-0.12112867567699812,0.10849330927088523,-1.241649549497391,Down
1984-03-30,71590000,-0.21314668228001427,-0.2251692515367589,1.640179136046022,0.40212222517110985,-0.12112867567699812,0.10849330927088523,Down
1984-04-02,85680000,-0.753861668209992,-0.21314668228001427,-0.2251692515367589,1.640179136046022,0.40212222517110985,-0.12112867567699812,Down
1984-04-03,87980000,-0.2088751310721146,-0.753861668209992,-0.21314668228001427,-0.2251692515367589,1.640179136046022,0.40212222517110985,Down
1984-04-04,92860000,-0.07611973435809627,-0.2088751310721146,-0.753861668209992,-0.21314668228001427,-0.2251692515367589,1.640179136046022,Down
1984-04-05,101750000,-1.5868986330724046,-0.07611973435809627,-0.2088751310721146,-0.753861668209992,-0.21314668228001427,-0.2251692515367589,Down
1984-04-06,86620000,0.28379931660226987,-1.5868986330724046,-0.07611973435809627,-0.2088751310721146,-0.753861668209992,-0.21314668228001427,Up
1984-04-09,71570000,-0.01929430159584287,0.28379931660226987,-1.5868986330724046,-0.07611973435809627,-0.2088751310721146,-0.753861668209992,Down
1984-04-10,78990000,0.2701821660923885,-0.01929430159584287,0.28379931660226987,-1.5868986330724046,-0.07611973435809627,-0.2088751310721146,Up
1984-04-11,80280000,-0.5964168020676722,0.2701821660923885,-0.01929430159584287,0.28379931660226987,-1.5868986330724046,-0.07611973435809627,Down
1984-04-12,96330000,1.7612875661542338,-0.5964168020676722,0.2701821660923885,-0.01929430159584287,0.28379931660226987,-1.5868986330724046,Up
1984-04-13,99620000,-0.26627666285543583,1.7612875661542338,-0.5964168020676722,0.2701821660923885,-0.01929430159584287,0.28379931660226987,Down
1984-04-16,73870000,0.6420505888373678,-0.26627666285543583,1.7612875661542338,-0.5964168020676722,0.2701821660923885,-0.01929430159584287,Up
1984-04-17,98150000,0.4105570151681917,0.6420505888373678,-0.26627666285543583,1.7612875661542338,-0.5964168020676722,0.2701821660923885,Up
1984-04-18,85040000,-0.6730875737575321,0.4105570151681917,0.6420505888373678,-0.26627666285543583,1.7612875661542338,-0.5964168020676722,Down
1984-04-19,75860000,0.07600404092177392,-0.6730875737575321,0.4105570151681917,0.6420505888373678,-0.26627666285543583,1.7612875661542338,Up
1984-04-23,73080000,-0.7720549219829009,0.07600404092177392,-0.6730875737575321,0.4105570151681917,0.6420505888373678,-0.26627666285543583,Down
1984-04-24,87060000,0.8099516886117178,-0.7720549219829009,0.07600404092177392,-0.6730875737575321,0.4105570151681917,0.6420505888373678,Up
1984-04-25,83520000,0.3669175336191448,0.8099516886117178,-0.7720549219829009,0.07600404092177392,-0.6730875737575321,0.4105570151681917,Up
1984-04-26,98000000,1.0400310234805505,0.3669175336191448,0.8099516886117178,-0.7720549219829009,0.07600404092177392,-0.6730875737575321,Up
1984-04-27,88530000,-0.2557727101084288,1.0400310234805505,0.3669175336191448,0.8099516886117178,-0.7720549219829009,0.07600404092177392,Down
1984-04-30,72740000,0.10007108807315057,-0.2557727101084288,1.0400310234805505,0.3669175336191448,0.8099516886117178,-0.7720549219829009,Up
1984-05-01,110550000,1.0184252377029464,0.10007108807315057,-0.2557727101084288,1.0400310234805505,0.3669175336191448,0.8099516886117178,Up
1984-05-02,107080000,0.13607201303150476,1.0184252377029464,0.10007108807315057,-0.2557727101084288,1.0400310234805505,0.3669175336191448,Up
1984-05-03,91910000,-0.43236378914859724,0.13607201303150476,1.0184252377029464,0.10007108807315057,-0.2557727101084288,1.0400310234805505,Down
1984-05-04,98580000,-1.296523807355702,-0.43236378914859724,0.13607201303150476,1.0184252377029464,0.10007108807315057,-0.2557727101084288,Down
1984-05-07,72760000,0.22625894599370716,-1.296523807355702,-0.43236378914859724,0.13607201303150476,1.0184252377029464,0.10007108807315057,Up
1984-05-08,81610000,0.6584329615101905,0.22625894599370716,-1.296523807355702,-0.43236378914859724,0.13607201303150476,1.0184252377029464,Up
1984-05-09,100590000,-0.2554221599779236,0.6584329615101905,0.22625894599370716,-1.296523807355702,-0.43236378914859724,0.13607201303150476,Down
1984-05-10,101810000,-0.0687031477935368,-0.2554221599779236,0.6584329615101905,0.22625894599370716,-1.296523807355702,-0.43236378914859724,Down
1984-05-11,82780000,-0.9437465667724609,-0.0687031477935368,-0.2554221599779236,0.6584329615101905,0.22625894599370716,-1.296523807355702,Down
1984-05-14,64900000,-0.6246485323055675,-0.9437465667724609,-0.0687031477935368,-0.2554221599779236,0.6584329615101905,0.22625894599370716,Down
1984-05-15,88250000,0.31746031746031744,-0.6246485323055675,-0.9437465667724609,-0.0687031477935368,-0.2554221599779236,0.6584329615101905,Up
1984-05-16,89210000,-0.006325637237935127,0.31746031746031744,-0.6246485323055675,-0.9437465667724609,-0.0687031477935368,-0.2554221599779236,Down
1984-05-17,90310000,-0.8987898725066841,-0.006325637237935127,0.31746031746031744,-0.6246485323055675,-0.9437465667724609,-0.0687031477935368,Down
1984-05-18,81270000,-0.5045720814753223,-0.8987898725066841,-0.006325637237935127,0.31746031746031744,-0.6246485323055675,-0.9437465667724609,Down
1984-05-21,73380000,-0.6740294389431961,-0.5045720814753223,-0.8987898725066841,-0.006325637237935127,0.31746031746031744,-0.6246485323055675,Down
1984-05-22,88030000,-0.5493381168466483,-0.6740294389431961,-0.5045720814753223,-0.8987898725066841,-0.006325637237935127,0.31746031746031744,Down
1984-05-23,82690000,-0.47440275744991417,-0.5493381168466483,-0.6740294389431961,-0.5045720814753223,-0.8987898725066841,-0.006325637237935127,Down
1984-05-24,99040000,-1.2536717241027502,-0.47440275744991417,-0.5493381168466483,-0.6740294389431961,-0.5045720814753223,-0.8987898725066841,Down
1984-05-25,78190000,0.2578849439042988,-1.2536717241027502,-0.47440275744991417,-0.5493381168466483,-0.6740294389431961,-0.5045720814753223,Up
1984-05-29,69060000,-0.8771942183659388,0.2578849439042988,-1.2536717241027502,-0.47440275744991417,-0.5493381168466483,-0.6740294389431961,Down
1984-05-30,105660000,0.03993134610669376,-0.8771942183659388,0.2578849439042988,-1.2536717241027502,-0.47440275744991417,-0.5493381168466483,Up
1984-05-31,81890000,0.13302091128914892,0.03993134610669376,-0.8771942183659388,0.2578849439042988,-1.2536717241027502,-0.47440275744991417,Up
1984-06-01,96040000,1.7867833855051136,0.13302091128914892,0.03993134610669376,-0.8771942183659388,0.2578849439042988,-1.2536717241027502,Up
1984-06-04,96740000,0.7178222430797501,1.7867833855051136,0.13302091128914892,0.03993134610669376,-0.8771942183659388,0.2578849439042988,Up
1984-06-05,84840000,-0.4470665140458175,0.7178222430797501,1.7867833855051136,0.13302091128914892,0.03993134610669376,-0.8771942183659388,Down
