Date,PctChange,BVolume,Lag1,VLag1,Lag2,VLag2,Lag3,VLag3,Lag4,VLag4,Lag5,VLag5,Direction
1992-01-02,0.6440088848255154,0.0002355,,,,,,,,,,,Up
1992-01-03,0.9172897034434727,0.0002362,0.6440088848255154,0.0002355,,,,,,,,,Up
1992-01-06,-0.043726451468061846,0.0002728,0.9172897034434727,0.0002362,0.6440088848255154,0.0002355,,,,,,,Down
1992-01-07,0.14686887998651166,0.0002551,-0.043726451468061846,0.0002728,0.9172897034434727,0.0002362,0.6440088848255154,0.0002355,,,,,Up
1992-01-08,-0.028087446039079717,0.0002904,0.14686887998651166,0.0002551,-0.043726451468061846,0.0002728,0.9172897034434727,0.0002362,0.6440088848255154,0.0002355,,,Down
1992-01-09,0.17479003174079685,0.0002982,-0.028087446039079717,0.0002904,0.14686887998651166,0.0002551,-0.043726451468061846,0.0002728,0.9172897034434727,0.0002362,0.6440088848255154,0.0002355,Up
1992-01-10,-0.31157501168406293,0.0002344,0.17479003174079685,0.0002982,-0.028087446039079717,0.0002904,0.14686887998651166,0.0002551,-0.043726451468061846,0.0002728,0.9172897034434727,0.0002362,Down
1992-01-13,-0.4344398294655415,0.000193,-0.31157501168406293,0.0002344,0.17479003174079685,0.0002982,-0.028087446039079717,0.0002904,0.14686887998651166,0.0002551,-0.043726451468061846,0.0002728,Down
1992-01-14,1.9023057401401477,0.0002422,-0.4344398294655415,0.000193,-0.31157501168406293,0.0002344,0.17479003174079685,0.0002982,-0.028087446039079717,0.0002904,0.14686887998651166,0.0002551,Up
1992-01-15,0.3789060751998562,0.0002956,1.9023057401401477,0.0002422,-0.4344398294655415,0.000193,-0.31157501168406293,0.0002344,0.17479003174079685,0.0002982,-0.028087446039079717,0.0002904,Up
1992-01-16,-0.27312881214515883,0.000381,0.3789060751998562,0.0002956,1.9023057401401477,0.0002422,-0.4344398294655415,0.000193,-0.31157501168406293,0.0002344,0.17479003174079685,0.0002982,Down
1992-01-17,0.4739014611323118,0.0003978,-0.27312881214515883,0.000381,0.3789060751998562,0.0002956,1.9023057401401477,0.0002422,-0.4344398294655415,0.000193,-0.31157501168406293,0.0002344,Up
1992-01-20,-0.33690658499234305,0.0001819,0.4739014611323118,0.0003978,-0.27312881214515883,0.000381,0.3789060751998562,0.0002956,1.9023057401401477,0.0002422,-0.4344398294655415,0.000193,Down
1992-01-21,-0.9403840705669945,0.0002416,-0.33690658499234305,0.0001819,0.4739014611323118,0.0003978,-0.27312881214515883,0.000381,0.3789060751998562,0.0002956,1.9023057401401477,0.0002422,Down
1992-01-22,1.0051544166399178,0.0002159,-0.9403840705669945,0.0002416,-0.33690658499234305,0.0001819,0.4739014611323118,0.0003978,-0.27312881214515883,0.000381,0.3789060751998562,0.0002956,Up
1992-01-23,-0.8937925308627024,0.0002214,1.0051544166399178,0.0002159,-0.9403840705669945,0.0002416,-0.33690658499234305,0.0001819,0.4739014611323118,0.0003978,-0.27312881214515883,0.000381,Down
1992-01-24,0.18905066317165817,0.000226,-0.8937925308627024,0.0002214,1.0051544166399178,0.0002159,-0.9403840705669945,0.0002416,-0.33690658499234305,0.0001819,0.4739014611323118,0.0003978,Up
1992-01-27,0.2412784184086016,0.0001911,0.18905066317165817,0.000226,-0.8937925308627024,0.0002214,1.0051544166399178,0.0002159,-0.9403840705669945,0.0002416,-0.33690658499234305,0.0001819,Up
1992-01-28,0.9720421851120179,0.0002496,0.2412784184086016,0.0001911,0.18905066317165817,0.000226,-0.8937925308627024,0.0002214,1.0051544166399178,0.0002159,-0.9403840705669945,0.0002416,Up
1992-01-29,-1.439445501376532,0.000325,0.9720421851120179,0.0002496,0.2412784184086016,0.0001911,0.18905066317165817,0.000226,-0.8937925308627024,0.0002214,1.0051544166399178,0.0002159,Down
1992-01-30,0.6170512354651163,0.0002208,-1.439445501376532,0.000325,0.9720421851120179,0.0002496,0.2412784184086016,0.0001911,0.18905066317165817,0.000226,-0.8937925308627024,0.0002214,Up
1992-01-31,-0.6625782195768449,0.0002061,0.6170512354651163,0.0002208,-1.439445501376532,0.000325,0.9720421851120179,0.0002496,0.2412784184086016,0.0001911,0.18905066317165817,0.000226,Down
1992-02-03,0.3319537021987199,0.0001886,-0.6625782195768449,0.0002061,0.6170512354651163,0.0002208,-1.439445501376532,0.000325,0.9720421851120179,0.0002496,0.2412784184086016,0.0001911,Up
1992-02-04,1.1966219351071052,0.0002397,0.3319537021987199,0.0001886,-0.6625782195768449,0.0002061,0.6170512354651163,0.0002208,-1.439445501376532,0.000325,0.9720421851120179,0.0002496,Up
1992-02-05,-0.4644326248197646,0.0002736,1.1966219351071052,0.0002397,0.3319537021987199,0.0001886,-0.6625782195768449,0.0002061,0.6170512354651163,0.0002208,-1.439445501376532,0.000325,Down
1992-02-06,-0.06139489010449572,0.0002049,-0.4644326248197646,0.0002736,1.1966219351071052,0.0002397,0.3319537021987199,0.0001886,-0.6625782195768449,0.0002061,0.6170512354651163,0.0002208,Down
1992-02-07,-0.9276383587235277,0.0002166,-0.06139489010449572,0.0002049,-0.4644326248197646,0.0002736,1.1966219351071052,0.0002397,0.3319537021987199,0.0001886,-0.6625782195768449,0.0002061,Down
1992-02-10,0.6107830318400138,0.000161,-0.9276383587235277,0.0002166,-0.06139489010449572,0.0002049,-0.4644326248197646,0.0002736,1.1966219351071052,0.0002397,0.3319537021987199,0.0001886,Up
