Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1984-06-05,387290000,-0.8293370543398374,1.7939594435422774,-2.009953271004996,-1.75873287140377,-1.2353428266277398,-0.36238789128115384,Down
1984-06-12,411650000,-0.8689414950144254,-0.8293370543398374,1.7939594435422774,-2.009953271004996,-1.75873287140377,-1.2353428266277398,Down
1984-06-19,491720000,1.4763102591701323,-0.8689414950144254,-0.8293370543398374,1.7939594435422774,-2.009953271004996,-1.75873287140377,Up
1984-06-26,398660000,-0.5001001924765855,1.4763102591701323,-0.8689414950144254,-0.8293370543398374,1.7939594435422774,-2.009953271004996,Down
1984-07-03,276740000,0.10444103478894416,-0.5001001924765855,1.4763102591701323,-0.8689414950144254,-0.8293370543398374,1.7939594435422774,Up
1984-07-10,398500000,-1.1476229132964288,0.10444103478894416,-0.5001001924765855,1.4763102591701323,-0.8689414950144254,-0.8293370543398374,Down
1984-07-17,401840000,-1.7480270769012742,-1.1476229132964288,0.10444103478894416,-0.5001001924765855,1.4763102591701323,-0.8689414950144254,Down
1984-07-24,428980000,0.8324978305269419,-1.7480270769012742,-1.1476229132964288,0.10444103478894416,-0.5001001924765855,1.4763102591701323,Up
1984-07-31,826710000,8.26286933908993,0.8324978305269419,-1.7480270769012742,-1.1476229132964288,0.10444103478894416,-0.5001001924765855,Up
1984-08-07,629160000,1.7404590812032181,8.26286933908993,0.8324978305269419,-1.7480270769012742,-1.1476229132964288,0.10444103478894416,Up
1984-08-14,413910000,-0.29619189752085023,1.7404590812032181,8.26286933908993,0.8324978305269419,-1.7480270769012742,-1.1476229132964288,Down
1984-08-21,454530000,0.9094215943963406,-0.29619189752085023,1.7404590812032181,8.26286933908993,0.8324978305269419,-1.7480270769012742,Up
1984-08-28,289520000,0.14419023723547858,0.9094215943963406,-0.29619189752085023,1.7404590812032181,8.26286933908993,0.8324978305269419,Up
1984-09-04,381800000,-1.4518828145454679,0.14419023723547858,0.9094215943963406,-0.29619189752085023,1.7404590812032181,8.26286933908993,Down
1984-09-11,515970000,2.2091719340981384,-1.4518828145454679,0.14419023723547858,0.9094215943963406,-0.29619189752085023,1.7404590812032181,Up
1984-09-18,516610000,-2.1258935522555937,2.2091719340981384,-1.4518828145454679,0.14419023723547858,0.9094215943963406,-0.29619189752085023,Down
1984-09-25,427910000,-0.39932458070180454,-2.1258935522555937,2.2091719340981384,-1.4518828145454679,0.14419023723547858,0.9094215943963406,Down
1984-10-02,387770000,-1.5125685264432542,-0.39932458070180454,-2.1258935522555937,2.2091719340981384,-1.4518828145454679,0.14419023723547858,Down
1984-10-09,437910000,2.2451115031294964,-1.5125685264432542,-0.39932458070180454,-2.1258935522555937,2.2091719340981384,-1.4518828145454679,Up
1984-10-16,600090000,0.9530714457044641,2.2451115031294964,-1.5125685264432542,-0.39932458070180454,-2.1258935522555937,2.2091719340981384,Up
1984-10-23,423740000,-1.5415880865473115,0.9530714457044641,2.2451115031294964,-1.5125685264432542,-0.39932458070180454,-2.1258935522555937,Down
1984-10-30,475930000,2.306106978946797,-1.5415880865473115,0.9530714457044641,2.2451115031294964,-1.5125685264432542,-0.39932458070180454,Up
1984-11-06,439810000,-0.7236927319088358,2.306106978946797,-1.5415880865473115,0.9530714457044641,2.2451115031294964,-1.5125685264432542,Down
1984-11-13,378130000,-2.55138877682152,-0.7236927319088358,2.306106978946797,-1.5415880865473115,0.9530714457044641,2.2451115031294964,Down
1984-11-20,315290000,1.5021439954375193,-2.55138877682152,-0.7236927319088358,2.306106978946797,-1.5415880865473115,0.9530714457044641,Up
1984-11-27,430510000,-1.6490460146265005,1.5021439954375193,-2.55138877682152,-0.7236927319088358,2.306106978946797,-1.5415880865473115,Down
1984-12-04,428650000,0.00613837758650614,-1.6490460146265005,1.5021439954375193,-2.55138877682152,-0.7236927319088358,2.306106978946797,Up
1984-12-11,424350000,0.47902645122252574,0.00613837758650614,-1.6490460146265005,1.5021439954375193,-2.55138877682152,-0.7236927319088358,Up
1984-12-18,558570000,1.9253064511541085,0.47902645122252574,0.00613837758650614,-1.6490460146265005,1.5021439954375193,-2.55138877682152,Up
1984-12-25,274130000,0.28784540785556817,1.9253064511541085,0.47902645122252574,0.00613837758650614,-1.6490460146265005,1.5021439954375193,Up
1985-01-01,320370000,-1.7703298499427658,0.28784540785556817,1.9253064511541085,0.47902645122252574,0.00613837758650614,-1.6490460146265005,Down
1985-01-08,548540000,3.81757720650639,-1.7703298499427658,0.28784540785556817,1.9253064511541085,0.47902645122252574,0.00613837758650614,Up
1985-01-15,655900000,2.7681668950578113,3.81757720650639,-1.7703298499427658,0.28784540785556817,1.9253064511541085,0.47902645122252574,Up
1985-01-22,730700000,1.2383714100634864,2.7681668950578113,3.81757720650639,-1.7703298499427658,0.28784540785556817,1.9253064511541085,Up
1985-01-29,637300000,1.662915619237635,1.2383714100634864,2.7681668950578113,3.81757720650639,-1.7703298499427658,0.28784540785556817,Up
