Date,PctChange,BVolume,Lag1,VLag1,Lag2,VLag2,Lag3,VLag3,Lag4,VLag4,Lag5,VLag5,Direction
1985-02-14,-0.2421349679185418,0.1243,0.5580661031790012,0.1133,0.10479159040824912,0.08927,-0.41580463674724494,0.09595,0.2084802393901574,0.1034,0.5604224530702715,0.11023,Down
1985-02-15,-0.13883855883732796,0.08151,-0.2421349679185418,0.1243,0.5580661031790012,0.1133,0.10479159040824912,0.08927,-0.41580463674724494,0.09595,0.2084802393901574,0.1034,Down
1985-02-19,0.10467124444526316,0.06791,-0.13883855883732796,0.08151,-0.2421349679185418,0.1243,0.5580661031790012,0.1133,0.10479159040824912,0.08927,-0.41580463674724494,0.09595,Up
1985-02-20,0.2092694664778203,0.08375,0.10467124444526316,0.06791,-0.13883855883732796,0.08151,-0.2421349679185418,0.1243,0.5580661031790012,0.1133,0.10479159040824912,0.08927,Up
1985-02-21,-0.06964213040738627,0.08414,0.2092694664778203,0.08375,0.10467124444526316,0.06791,-0.13883855883732796,0.08151,-0.2421349679185418,0.1243,0.5580661031790012,0.1133,Down
1985-02-22,-0.24398107505909658,0.07964,-0.06964213040738627,0.08414,0.2092694664778203,0.08375,0.10467124444526316,0.06791,-0.13883855883732796,0.08151,-0.2421349679185418,0.1243,Down
1985-02-25,-0.2458771257523542,0.08817,-0.24398107505909658,0.07964,-0.06964213040738627,0.08414,0.2092694664778203,0.08375,0.10467124444526316,0.06791,-0.13883855883732796,0.08151,Down
1985-02-26,0.35211267605633806,0.08293,-0.2458771257523542,0.08817,-0.24398107505909658,0.07964,-0.06964213040738627,0.08414,0.2092694664778203,0.08375,0.10467124444526316,0.06791,Up
1985-02-27,-0.4206034843309932,0.08523,0.35211267605633806,0.08293,-0.2458771257523542,0.08817,-0.24398107505909658,0.07964,-0.06964213040738627,0.08414,0.2092694664778203,0.08375,Down
1985-02-28,0.17624250210998332,0.0781,-0.4206034843309932,0.08523,0.35211267605633806,0.08293,-0.2458771257523542,0.08817,-0.24398107505909658,0.07964,-0.06964213040738627,0.08414,Up
1985-03-01,0.7365857799221315,0.0921,0.17624250210998332,0.0781,-0.4206034843309932,0.08523,0.35211267605633806,0.08293,-0.2458771257523542,0.08817,-0.24398107505909658,0.07964,Up
1985-03-04,-0.17385256932854007,0.07433,0.7365857799221315,0.0921,0.17624250210998332,0.0781,-0.4206034843309932,0.08523,0.35211267605633806,0.08293,-0.2458771257523542,0.08817,Down
1985-03-05,-0.06960727391232395,0.07817,-0.17385256932854007,0.07433,0.7365857799221315,0.0921,0.17624250210998332,0.0781,-0.4206034843309932,0.08523,0.35211267605633806,0.08293,Down
1985-03-06,-0.48797278712717684,0.07764,-0.06960727391232395,0.07817,-0.17385256932854007,0.07433,0.7365857799221315,0.0921,0.17624250210998332,0.0781,-0.4206034843309932,0.08523,Down
1985-03-07,-0.2465592477991924,0.07839,-0.48797278712717684,0.07764,-0.06960727391232395,0.07817,-0.17385256932854007,0.07433,0.7365857799221315,0.0921,0.17624250210998332,0.0781,Down
1985-03-08,0.0,0.07809,-0.2465592477991924,0.07839,-0.48797278712717684,0.07764,-0.06960727391232395,0.07817,-0.17385256932854007,0.07433,0.7365857799221315,0.0921,Zero
1985-03-11,-0.24830851529218662,0.06896,0.0,0.07809,-0.2465592477991924,0.07839,-0.48797278712717684,0.07764,-0.06960727391232395,0.07817,-0.17385256932854007,0.07433,Down
1985-03-12,0.1779992918704929,0.07105,-0.24830851529218662,0.06896,0.0,0.07809,-0.2465592477991924,0.07839,-0.48797278712717684,0.07764,-0.06960727391232395,0.07817,Up
1985-03-13,-0.9964369369995553,0.08022,0.1779992918704929,0.07105,-0.24830851529218662,0.06896,0.0,0.07809,-0.2465592477991924,0.07839,-0.48797278712717684,0.07764,Down
1985-03-14,0.18050541516245489,0.07264,-0.9964369369995553,0.08022,0.1779992918704929,0.07105,-0.24830851529218662,0.06896,0.0,0.07809,-0.2465592477991924,0.07839,Up
1985-03-15,0.18018018018018017,0.06893,0.18050541516245489,0.07264,-0.9964369369995553,0.08022,0.1779992918704929,0.07105,-0.24830851529218662,0.06896,0.0,0.07809,Up
1985-03-18,-0.4311828034810437,0.06869,0.18018018018018017,0.06893,0.18050541516245489,0.07264,-0.9964369369995553,0.08022,0.1779992918704929,0.07105,-0.24830851529218662,0.06896,Down
1985-03-19,0.613268980732752,0.08572,-0.4311828034810437,0.06869,0.18018018018018017,0.06893,0.18050541516245489,0.07264,-0.9964369369995553,0.08022,0.1779992918704929,0.07105,Up
1985-03-20,-0.071688963093638,0.08732,0.613268980732752,0.08572,-0.4311828034810437,0.06869,0.18018018018018017,0.06893,0.18050541516245489,0.07264,-0.9964369369995553,0.08022,Down
1985-03-21,-0.03583163788199046,0.0779,-0.071688963093638,0.08732,0.613268980732752,0.08572,-0.4311828034810437,0.06869,0.18018018018018017,0.06893,0.18050541516245489,0.07264,Down
1985-03-22,-0.14321300177817076,0.08391,-0.03583163788199046,0.0779,-0.071688963093638,0.08732,0.613268980732752,0.08572,-0.4311828034810437,0.06869,0.18018018018018017,0.06893,Down
1985-03-25,-0.5041499288875624,0.06431,-0.14321300177817076,0.08391,-0.03583163788199046,0.0779,-0.071688963093638,0.08732,0.613268980732752,0.08572,-0.4311828034810437,0.06869,Down
1985-03-26,-0.03618370986408135,0.07093,-0.5041499288875624,0.06431,-0.14321300177817076,0.08391,-0.03583163788199046,0.0779,-0.071688963093638,0.08732,0.613268980732752,0.08572,Down
1985-03-27,0.1804402702947672,0.07771,-0.03618370986408135,0.07093,-0.5041499288875624,0.06431,-0.14321300177817076,0.08391,-0.03583163788199046,0.0779,-0.071688963093638,0.08732,Up
1985-03-28,-0.03592367600528723,0.07863,0.1804402702947672,0.07771,-0.03618370986408135,0.07093,-0.5041499288875624,0.06431,-0.14321300177817076,0.08391,-0.03583163788199046,0.0779,Down
1985-03-29,0.32340080975211566,0.07567,-0.03592367600528723,0.07863,0.1804402702947672,0.07771,-0.03618370986408135,0.07093,-0.5041499288875624,0.06431,-0.14321300177817076,0.08391,Up
1985-04-01,0.2862210350514311,0.0672,0.32340080975211566,0.07567,-0.03592367600528723,0.07863,0.1804402702947672,0.07771,-0.03618370986408135,0.07093,-0.5041499288875624,0.06431,Up
1985-04-02,-0.42719178196042795,0.07326,0.2862210350514311,0.0672,0.32340080975211566,0.07567,-0.03592367600528723,0.07863,0.1804402702947672,0.07771,-0.03618370986408135,0.07093,Down
1985-04-03,-0.5012509694494227,0.07704,-0.42719178196042795,0.07326,0.2862210350514311,0.0672,0.32340080975211566,0.07567,-0.03592367600528723,0.07863,0.1804402702947672,0.07771,Down
1985-04-04,0.0,0.06735,-0.5012509694494227,0.07704,-0.42719178196042795,0.07326,0.2862210350514311,0.0672,0.32340080975211566,0.07567,-0.03592367600528723,0.07863,Zero
1985-04-08,-0.18050541516245489,0.06348,0.0,0.06735,-0.5012509694494227,0.07704,-0.42719178196042795,0.07326,0.2862210350514311,0.0672,0.32340080975211566,0.07567,Down
1985-04-09,0.07236331817943431,0.06742,-0.18050541516245489,0.06348,0.0,0.06735,-0.5012509694494227,0.07704,-0.42719178196042795,0.07326,0.2862210350514311,0.0672,Up
1985-04-10,0.3961021021192627,0.07794,0.07236331817943431,0.06742,-0.18050541516245489,0.06348,0.0,0.06735,-0.5012509694494227,0.07704,-0.42719178196042795,0.07326,Up
1985-04-11,0.0,0.08165,0.3961021021192627,0.07794,0.07236331817943431,0.06742,-0.18050541516245489,0.06348,0.0,0.06735,-0.5012509694494227,0.07704,Zero
1985-04-12,0.07133103116439038,0.07069,0.0,0.08165,0.3961021021192627,0.07794,0.07236331817943431,0.06742,-0.18050541516245489,0.06348,0.0,0.06735,Up
1985-04-15,0.14249871004257675,0.06511,0.07133103116439038,0.07069,0.0,0.08165,0.3961021021192627,0.07794,0.07236331817943431,0.06742,-0.18050541516245489,0.06348,Up
1985-04-16,0.2485730377419854,0.07564,0.14249871004257675,0.06511,0.07133103116439038,0.07069,0.0,0.08165,0.3961021021192627,0.07794,0.07236331817943431,0.06742,Up
1985-04-17,0.1413905638438212,0.0738,0.2485730377419854,0.07564,0.14249871004257675,0.06511,0.07133103116439038,0.07069,0.0,0.08165,0.3961021021192627,0.07794,Up
1985-04-18,-0.28178506874517284,0.07571,0.1413905638438212,0.0738,0.2485730377419854,0.07564,0.14249871004257675,0.06511,0.07133103116439038,0.07069,0.0,0.08165,Down
1985-04-19,0.03536454956510024,0.07557,-0.28178506874517284,0.07571,0.1413905638438212,0.0738,0.2485730377419854,0.07564,0.14249871004257675,0.06511,0.07133103116439038,0.07069,Up
1985-04-22,-0.2124667551287417,0.06397,0.03536454956510024,0.07557,-0.28178506874517284,0.07571,0.1413905638438212,0.0738,0.2485730377419854,0.07564,0.14249871004257675,0.06511,Down
1985-04-23,0.4264435796230634,0.07772,-0.2124667551287417,0.06397,0.03536454956510024,0.07557,-0.28178506874517284,0.07571,0.1413905638438212,0.0738,0.2485730377419854,0.07564,Up
1985-04-24,0.0,0.06454,0.4264435796230634,0.07772,-0.2124667551287417,0.06397,0.03536454956510024,0.07557,-0.28178506874517284,0.07571,0.1413905638438212,0.0738,Zero
1985-04-25,0.31790670331363113,0.06852,0.0,0.06454,0.4264435796230634,0.07772,-0.2124667551287417,0.06397,0.03536454956510024,0.07557,-0.28178506874517284,0.07571,Up
1985-04-26,-0.21075029075843735,0.06783,0.31790670331363113,0.06852,0.0,0.06454,0.4264435796230634,0.07772,-0.2124667551287417,0.06397,0.03536454956510024,0.07557,Down
1985-04-29,-0.5289139519455763,0.07313,-0.21075029075843735,0.06783,0.31790670331363113,0.06852,0.0,0.06454,0.4264435796230634,0.07772,-0.2124667551287417,0.06397,Down
1985-04-30,-0.17787263932533465,0.07888,-0.5289139519455763,0.07313,-0.21075029075843735,0.06783,0.31790670331363113,0.06852,0.0,0.06454,0.4264435796230634,0.07772,Down
1985-05-01,-0.32085343903186275,0.06602,-0.17787263932533465,0.07888,-0.5289139519455763,0.07313,-0.21075029075843735,0.06783,0.31790670331363113,0.06852,0.0,0.06454,Down
1985-05-02,-0.10740701972071552,0.06583,-0.32085343903186275,0.06602,-0.17787263932533465,0.07888,-0.5289139519455763,0.07313,-0.21075029075843735,0.06783,0.31790670331363113,0.06852,Down
1985-05-03,0.3580379676712519,0.06559,-0.10740701972071552,0.06583,-0.32085343903186275,0.06602,-0.17787263932533465,0.07888,-0.5289139519455763,0.07313,-0.21075029075843735,0.06783,Up
1985-05-06,-0.17831669432367592,0.05931,0.3580379676712519,0.06559,-0.10740701972071552,0.06583,-0.32085343903186275,0.06602,-0.17787263932533465,0.07888,-0.5289139519455763,0.07313,Down
1985-05-07,0.24981501033480677,0.07094,-0.17831669432367592,0.05931,0.3580379676712519,0.06559,-0.10740701972071552,0.06583,-0.32085343903186275,0.06602,-0.17787263932533465,0.07888,Up
1985-05-08,0.07120406243403385,0.07685,0.24981501033480677,0.07094,-0.17831669432367592,0.05931,0.3580379676712519,0.06559,-0.10740701972071552,0.06583,-0.32085343903186275,0.06602,Up
1985-05-09,0.496627856259714,0.08074,0.07120406243403385,0.07685,0.24981501033480677,0.07094,-0.17831669432367592,0.05931,0.3580379676712519,0.06559,-0.10740701972071552,0.06583,Up
1985-05-10,0.7711224329345974,0.09551,0.496627856259714,0.08074,0.07120406243403385,0.07685,0.24981501033480677,0.07094,-0.17831669432367592,0.05931,0.3580379676712519,0.06559,Up
1985-05-13,0.0347243414984809,0.07338,0.7711224329345974,0.09551,0.496627856259714,0.08074,0.07120406243403385,0.07685,0.24981501033480677,0.07094,-0.17831669432367592,0.05931,Up
1985-05-14,-0.2427121027278419,0.08515,0.0347243414984809,0.07338,0.7711224329345974,0.09551,0.496627856259714,0.08074,0.07120406243403385,0.07685,0.24981501033480677,0.07094,Down
1985-05-15,0.24322871324609277,0.0783,-0.2427121027278419,0.08515,0.0347243414984809,0.07338,0.7711224329345974,0.09551,0.496627856259714,0.08074,0.07120406243403385,0.07685,Up
1985-05-16,0.3810098854961913,0.07432,0.24322871324609277,0.0783,-0.2427121027278419,0.08515,0.0347243414984809,0.07338,0.7711224329345974,0.09551,0.496627856259714,0.08074,Up
1985-05-17,0.5515360461401366,0.07835,0.3810098854961913,0.07432,0.24322871324609277,0.0783,-0.2427121027278419,0.08515,0.0347243414984809,0.07338,0.7711224329345974,0.09551,Up
1985-05-20,0.17006802721088435,0.09361,0.5515360461401366,0.07835,0.3810098854961913,0.07432,0.24322871324609277,0.0783,-0.2427121027278419,0.08515,0.0347243414984809,0.07338,Up
1985-05-21,0.0,0.08527,0.17006802721088435,0.09361,0.5515360461401366,0.07835,0.3810098854961913,0.07432,0.24322871324609277,0.0783,-0.2427121027278419,0.08515,Zero
1985-05-22,-0.10228019279035973,0.07858,0.0,0.08527,0.17006802721088435,0.09361,0.5515360461401366,0.07835,0.3810098854961913,0.07432,0.24322871324609277,0.0783,Down
1985-05-23,-0.23898316969597136,0.08357,-0.10228019279035973,0.07858,0.0,0.08527,0.17006802721088435,0.09361,0.5515360461401366,0.07835,0.3810098854961913,0.07432,Down
1985-05-24,0.10281642326857708,0.06029,-0.23898316969597136,0.08357,-0.10228019279035973,0.07858,0.0,0.08527,0.17006802721088435,0.09361,0.5515360461401366,0.07835,Up
1985-05-28,-0.41082238341548843,0.06544,0.10281642326857708,0.06029,-0.23898316969597136,0.08357,-0.10228019279035973,0.07858,0.0,0.08527,0.17006802721088435,0.09361,Down
1985-05-29,-0.0344018229501836,0.0742,-0.41082238341548843,0.06544,0.10281642326857708,0.06029,-0.23898316969597136,0.08357,-0.10228019279035973,0.07858,0.0,0.08527,Down
1985-05-30,-0.24088513156530914,0.07701,-0.0344018229501836,0.0742,-0.41082238341548843,0.06544,0.10281642326857708,0.06029,-0.23898316969597136,0.08357,-0.10228019279035973,0.07858,Down
1985-05-31,0.31044978110821864,0.08501,-0.24088513156530914,0.07701,-0.0344018229501836,0.0742,-0.41082238341548843,0.06544,0.10281642326857708,0.06029,-0.23898316969597136,0.08357,Up
1985-06-03,-0.2745325359385334,0.07339,0.31044978110821864,0.08501,-0.24088513156530914,0.07701,-0.0344018229501836,0.0742,-0.41082238341548843,0.06544,0.10281642326857708,0.06029,Down
1985-06-04,0.24113408076698678,0.07229,-0.2745325359385334,0.07339,0.31044978110821864,0.08501,-0.24088513156530914,0.07701,-0.0344018229501836,0.0742,-0.41082238341548843,0.06544,Up
1985-06-05,0.0342734253526679,0.08912,0.24113408076698678,0.07229,-0.2745325359385334,0.07339,0.31044978110821864,0.08501,-0.24088513156530914,0.07701,-0.0344018229501836,0.0742,Up
1985-06-06,0.2748154504278069,0.08159,0.0342734253526679,0.08912,0.24113408076698678,0.07229,-0.2745325359385334,0.07339,0.31044978110821864,0.08501,-0.24088513156530914,0.07701,Up
1985-06-07,-0.30832268424217135,0.07916,0.2748154504278069,0.08159,0.0342734253526679,0.08912,0.24113408076698678,0.07229,-0.2745325359385334,0.07339,0.31044978110821864,0.08501,Down
1985-06-10,0.06885101791092943,0.06452,-0.30832268424217135,0.07916,0.2748154504278069,0.08159,0.0342734253526679,0.08912,0.24113408076698678,0.07229,-0.2745325359385334,0.07339,Up
1985-06-11,-0.274626785613638,0.0814,0.06885101791092943,0.06452,-0.30832268424217135,0.07916,0.2748154504278069,0.08159,0.0342734253526679,0.08912,0.24113408076698678,0.07229,Down
1985-06-12,-0.1378813816162576,0.07486,-0.274626785613638,0.0814,0.06885101791092943,0.06452,-0.30832268424217135,0.07916,0.2748154504278069,0.08159,0.0342734253526679,0.08912,Down
1985-06-13,-0.6578926512442993,0.08018,-0.1378813816162576,0.07486,-0.274626785613638,0.0814,0.06885101791092943,0.06452,-0.30832268424217135,0.07916,0.2748154504278069,0.08159,Down
1985-06-14,0.3834109888174188,0.07481,-0.6578926512442993,0.08018,-0.1378813816162576,0.07486,-0.274626785613638,0.0814,0.06885101791092943,0.06452,-0.30832268424217135,0.07916,Up
1985-06-17,-0.034784731657608696,0.06026,0.3834109888174188,0.07481,-0.6578926512442993,0.08018,-0.1378813816162576,0.07486,-0.274626785613638,0.0814,0.06885101791092943,0.06452,Down
1985-06-18,0.0,0.08267,-0.034784731657608696,0.06026,0.3834109888174188,0.07481,-0.6578926512442993,0.08018,-0.1378813816162576,0.07486,-0.274626785613638,0.0814,Zero
1985-06-19,-0.034677624061952274,0.08028,0.0,0.08267,-0.034784731657608696,0.06026,0.3834109888174188,0.07481,-0.6578926512442993,0.08018,-0.1378813816162576,0.07486,Down
1985-06-20,-0.1389832916782866,0.07689,-0.034677624061952274,0.08028,0.0,0.08267,-0.034784731657608696,0.06026,0.3834109888174188,0.07481,-0.6578926512442993,0.08018,Down
1985-06-21,0.41739555027173914,0.08395,-0.1389832916782866,0.07689,-0.034677624061952274,0.08028,0.0,0.08267,-0.034784731657608696,0.06026,0.3834109888174188,0.07481,Up
1985-06-24,0.5547871488825052,0.06564,0.41739555027173914,0.08395,-0.1389832916782866,0.07689,-0.034677624061952274,0.08028,0.0,0.08267,-0.034784731657608696,0.06026,Up
1985-06-25,0.4122231756417104,0.09242,0.5547871488825052,0.06564,0.41739555027173914,0.08395,-0.1389832916782866,0.07689,-0.034677624061952274,0.08028,0.0,0.08267,Up
1985-06-26,0.1365166882199232,0.091,0.4122231756417104,0.09242,0.5547871488825052,0.06564,0.41739555027173914,0.08395,-0.1389832916782866,0.07689,-0.034677624061952274,0.08028,Up
1985-06-27,0.30570445487197495,0.09136,0.1365166882199232,0.091,0.4122231756417104,0.09242,0.5547871488825052,0.06564,0.41739555027173914,0.08395,-0.1389832916782866,0.07689,Up
1985-06-28,0.20297905653814835,0.08679,0.30570445487197495,0.09136,0.1365166882199232,0.091,0.4122231756417104,0.09242,0.5547871488825052,0.06564,0.41739555027173914,0.08395,Up
1985-07-01,0.20277327336665207,0.06853,0.20297905653814835,0.08679,0.30570445487197495,0.09136,0.1365166882199232,0.091,0.4122231756417104,0.09242,0.5547871488825052,0.06564,Up
1985-07-02,-0.03367208872579966,0.08075,0.20277327336665207,0.06853,0.20297905653814835,0.08679,0.30570445487197495,0.09136,0.1365166882199232,0.091,0.4122231756417104,0.09242,Down
1985-07-03,0.10100599089856903,0.07784,-0.03367208872579966,0.08075,0.20277327336665207,0.06853,0.20297905653814835,0.08679,0.30570445487197495,0.09136,0.1365166882199232,0.091,Up
1985-07-05,0.2686428285225618,0.04367,0.10100599089856903,0.07784,-0.03367208872579966,0.08075,0.20277327336665207,0.06853,0.20297905653814835,0.08679,0.30570445487197495,0.09136,Up
1985-07-08,-0.16761650032215844,0.06357,0.2686428285225618,0.04367,0.10100599089856903,0.07784,-0.03367208872579966,0.08075,0.20277327336665207,0.06853,0.20297905653814835,0.08679,Down
1985-07-09,-0.16795430953905438,0.07522,-0.16761650032215844,0.06357,0.2686428285225618,0.04367,0.10100599089856903,0.07784,-0.03367208872579966,0.08075,0.20277327336665207,0.06853,Down
1985-07-10,0.3024172977238871,0.07715,-0.16795430953905438,0.07522,-0.16761650032215844,0.06357,0.2686428285225618,0.04367,0.10100599089856903,0.07784,-0.03367208872579966,0.08075,Up
1985-07-11,0.333889816360601,0.08778,0.3024172977238871,0.07715,-0.16795430953905438,0.07522,-0.16761650032215844,0.06357,0.2686428285225618,0.04367,0.10100599089856903,0.07784,Up
1985-07-12,0.39840027915679893,0.07865,0.333889816360601,0.08778,0.3024172977238871,0.07715,-0.16795430953905438,0.07522,-0.16761650032215844,0.06357,0.2686428285225618,0.04367,Up
1985-07-15,0.33112582781456956,0.06917,0.39840027915679893,0.07865,0.333889816360601,0.08778,0.3024172977238871,0.07715,-0.16795430953905438,0.07522,-0.16761650032215844,0.06357,Up
1985-07-16,0.4939084424459803,0.08463,0.33112582781456956,0.06917,0.39840027915679893,0.07865,0.333889816360601,0.08778,0.3024172977238871,0.07715,-0.16795430953905438,0.07522,Up
1985-07-17,0.22793281522019213,0.1138,0.4939084424459803,0.08463,0.33112582781456956,0.06917,0.39840027915679893,0.07865,0.333889816360601,0.08778,0.3024172977238871,0.07715,Up
1985-07-18,-0.09766220658373012,0.09435,0.22793281522019213,0.1138,0.4939084424459803,0.08463,0.33112582781456956,0.06917,0.39840027915679893,0.07865,0.333889816360601,0.08778,Down
1985-07-19,0.32594525416826564,0.08571,-0.09766220658373012,0.09435,0.22793281522019213,0.1138,0.4939084424459803,0.08463,0.33112582781456956,0.06917,0.39840027915679893,0.07865,Up
1985-07-22,-0.03258589296334639,0.06977,0.32594525416826564,0.08571,-0.09766220658373012,0.09435,0.22793281522019213,0.1138,0.4939084424459803,0.08463,0.33112582781456956,0.06917,Down
1985-07-23,-0.39036490347401037,0.09533,-0.03258589296334639,0.06977,0.32594525416826564,0.08571,-0.09766220658373012,0.09435,0.22793281522019213,0.1138,0.4939084424459803,0.08463,Down
1985-07-24,-0.4262255058913934,0.09379,-0.39036490347401037,0.09533,-0.03258589296334639,0.06977,0.32594525416826564,0.08571,-0.09766220658373012,0.09435,0.22793281522019213,0.1138,Down
1985-07-25,0.23048457731899924,0.08863,-0.4262255058913934,0.09379,-0.39036490347401037,0.09533,-0.03258589296334639,0.06977,0.32594525416826564,0.08571,-0.09766220658373012,0.09435,Up
1985-07-26,0.032842726934523815,0.08426,0.23048457731899924,0.08863,-0.4262255058913934,0.09379,-0.39036490347401037,0.09533,-0.03258589296334639,0.06977,0.32594525416826564,0.08571,Up
1985-07-29,-0.8893320661234284,0.07634,0.032842726934523815,0.08426,0.23048457731899924,0.08863,-0.4262255058913934,0.09379,-0.39036490347401037,0.09533,-0.03258589296334639,0.06977,Down
1985-07-30,0.0,0.07722,-0.8893320661234284,0.07634,0.032842726934523815,0.08426,0.23048457731899924,0.08863,-0.4262255058913934,0.09379,-0.39036490347401037,0.09533,Zero
1985-07-31,0.0996637185942691,0.08328,0.0,0.07722,-0.8893320661234284,0.07634,0.032842726934523815,0.08426,0.23048457731899924,0.08863,-0.4262255058913934,0.09379,Up
1985-08-01,0.4626549465453265,0.09002,0.0996637185942691,0.08328,0.0,0.07722,-0.8893320661234284,0.07634,0.032842726934523815,0.08426,0.23048457731899924,0.08863,Up
1985-08-02,0.06572862801668228,0.07856,0.4626549465453265,0.09002,0.0996637185942691,0.08328,0.0,0.07722,-0.8893320661234284,0.07634,0.032842726934523815,0.08426,Up
